acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat 
9366,C_9366,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98165.91,4,bank,Aaron,Figueroa,029 Amanda Stravenue Suite 691,Durhamfort,OH,US,76044,Male,1959-07-14,040-19-3283,157.859320,-40.030612
9367,C_9367,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81749.40,4,bank,Tracy,Medina,0731 Williams Harbors,South April,IN,US,48827,Female,1917-04-15,084-91-5521,-30.366278,3.021913
9368,C_9368,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50949.39,4,bank,David,Brown,0231 Scott Avenue,East John,SD,US,71252,Male,1948-04-06,251-55-6130,-152.576199,87.156692
9369,C_9369,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88653.63,4,bank,Joseph,Wells,125 Donald Summit,South Darrell,CT,US,87384,Male,1988-05-21,658-97-1334,-73.947695,-12.313612
9370,C_9370,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63316.39,4,bank,Kristin,Lowe,06920 Calderon Oval Suite 218,North Austin,WV,US,99562,Female,1972-01-27,385-39-8491,-57.588773,68.2425885
9371,C_9371,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53770.08,4,bank,Pamela,Wolf,939 Richard Wall Suite 998,Parkbury,WI,US,02608,Female,1947-06-02,121-95-5726,69.585033,-61.8345925
9372,C_9372,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56877.98,4,bank,Jesse,Logan,6393 Melissa Estate Suite 410,West Randall,IN,US,52851,Male,1906-08-09,773-70-0060,33.421615,-13.1682605
9373,C_9373,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63465.13,4,bank,Christopher,Rocha,6453 Melvin Neck,Port Marie,RI,US,18788,Male,1985-08-14,786-28-5421,-89.600082,-62.327443
9374,C_9374,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58123.21,4,bank,Daniel,Brown,29028 Smith Forges Suite 565,Woodberg,SC,US,91773,Male,1927-05-09,338-28-4568,-123.142156,-28.3594525
9375,C_9375,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51851.75,4,bank,Nathaniel,Williams,27804 Cook Path,Griffinland,SC,US,10930,Male,2019-07-15,511-40-9384,131.845235,86.261357
9376,C_9376,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69021.18,4,bank,Stephen,Mullins,164 Gonzalez Plaza,South Brian,CO,US,44454,Male,1929-10-17,286-24-2892,-53.600909,55.735423
9377,C_9377,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53434.71,4,bank,Sophia,Wong,240 Brandon Walks Apt. 133,North Jeffery,IN,US,76873,Female,1912-08-20,776-36-4861,-125.935346,60.5772325
9378,C_9378,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69157.19,4,bank,Teresa,Hayes,2340 Amanda Dale,Lake Lesliemouth,MA,US,44975,Female,1922-12-24,505-04-4877,178.355775,-84.0293805
9379,C_9379,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88615.29,4,bank,Jenny,Davis,8717 James Lakes,Port Johnport,TN,US,68112,Female,1909-10-17,821-33-3881,15.892130,-2.352951
9380,C_9380,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51073.34,4,bank,Justin,Owens,65292 Werner Cliffs,Walkershire,VT,US,93606,Male,1984-08-06,150-40-6291,-25.639000,48.5023775
9381,C_9381,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87187.29,4,bank,Jessica,Sanchez,713 Hahn Burg,North Andrew,ID,US,70191,Female,1923-02-09,757-39-8795,96.745922,-21.9512705
9382,C_9382,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63168.21,4,bank,Alec,West,4415 Natasha Lodge,Petersonchester,CT,US,19211,Male,1969-01-19,718-51-7055,-135.019641,6.111829
9383,C_9383,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93448.68,4,bank,Joe,Hoffman,20427 Garcia Junction Apt. 872,Hernandezchester,WV,US,27416,Male,1940-06-07,097-21-1934,-117.012906,-0.2633805
9384,C_9384,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78581.78,4,bank,Matthew,Lee,9924 Robert Drive,North Todd,FL,US,66878,Male,1964-06-12,633-36-8747,15.096071,-6.9810295
9385,C_9385,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78592.13,4,bank,Jacob,Smith,23260 Miranda Place Apt. 575,Debbieview,UT,US,41421,Male,1937-12-07,882-69-3188,-66.636944,88.9592495
9386,C_9386,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95481.58,4,bank,Harold,Baker,7462 Timothy Ridge Suite 062,Port Alyssamouth,HI,US,61790,Male,2014-02-10,353-44-6353,-141.164245,-57.465730
9387,C_9387,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55010.71,4,bank,Jeffery,Rubio,7551 Eric Ways Suite 850,East Leslie,NY,US,71173,Male,1920-02-19,381-88-6189,90.838141,4.6026605
9388,C_9388,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71659.07,4,bank,Mary,Barker,28678 Joseph Mews Suite 781,East Steve,ID,US,24671,Female,1915-12-04,404-39-0669,44.611355,-67.8566685
9389,C_9389,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60398.82,4,bank,Andrea,Garcia,81209 Taylor Glen Suite 422,Matthewberg,AK,US,52025,Female,1926-03-14,848-03-1098,-61.839420,-67.399235
9390,C_9390,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69104.04,4,bank,Jessica,Kramer,46183 Cody Ramp,Scottburgh,KY,US,55183,Female,1957-08-10,211-93-0336,-48.280988,-68.630348
9391,C_9391,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51714.37,4,bank,Alejandro,Wallace,906 Jennifer Fork Apt. 247,Aliciachester,WY,US,57079,Male,2012-10-20,017-06-3329,169.832044,-37.8105375
9392,C_9392,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92359.63,4,bank,Julia,Berry,74653 Chad Throughway,Rodriguezville,KS,US,53580,Female,1964-06-30,261-26-4251,168.860389,83.1702345
9393,C_9393,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50261.95,4,bank,Kenneth,Walker,67741 Scott Inlet Suite 590,New Arthur,ID,US,35288,Male,1959-01-12,696-08-2355,7.657239,-71.645740
9394,C_9394,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86952.63,4,bank,Monica,Brooks,3989 Robert Light Suite 691,Williamsonland,IN,US,35049,Female,1940-07-03,542-17-8121,-50.078903,-59.921696
9395,C_9395,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75215.09,4,bank,Timothy,Short,2710 Burton Forges,New Matthewport,NH,US,81607,Male,1992-09-03,393-52-1042,-24.155843,-65.3271125
9396,C_9396,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81110.54,4,bank,Dawn,Wood,87086 David Park Suite 433,Veronicatown,MS,US,89743,Female,2019-02-05,341-32-9175,45.667599,-18.8827375
9397,C_9397,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50493.35,4,bank,Brenda,Reynolds,39741 Bright Views,Ramirezfort,AK,US,92478,Female,1939-09-20,624-30-5436,124.777013,-34.3455085
9398,C_9398,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50453.07,4,bank,Andrew,Hawkins,247 Henderson Estate,East Dean,MS,US,06060,Male,1914-06-12,507-46-5029,-60.126500,85.6879145
9399,C_9399,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64325.05,4,bank,Christopher,Young,07112 Ortega Springs,Sandyland,SD,US,57680,Male,1989-07-10,180-92-9089,-112.402841,-42.7945705
9400,C_9400,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92038.96,4,bank,Sara,Barry,97765 Reginald Forest Suite 287,New Stephenmouth,NV,US,98191,Female,2019-11-01,324-74-8475,-131.707510,12.574703
9401,C_9401,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97005.75,4,bank,Samuel,Allen,9099 Mullins Plains,Fernandezbury,SC,US,57653,Male,1913-08-21,811-20-9208,-134.732036,-78.7681355
9402,C_9402,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65432.95,4,bank,Tara,Anderson,8296 Stewart Points Suite 358,West Williamport,TN,US,30466,Female,1940-06-27,030-98-6621,61.551076,23.4850145
9403,C_9403,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97113.11,4,bank,Jennifer,Henderson,8439 Adam Ville Suite 449,Schultzton,MT,US,55036,Female,1911-06-11,012-47-5015,16.490321,1.3937455
9404,C_9404,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84200.33,4,bank,Nancy,Collins,13387 Smith Freeway,Alexischester,NH,US,31757,Female,2018-03-30,740-42-7044,-70.601242,-24.3554085
9405,C_9405,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71278.43,4,bank,Michael,Doyle,72804 Alicia Mountain,North Wendyview,SC,US,93009,Male,1917-03-06,674-73-1886,28.380295,-14.1206925
9406,C_9406,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88438.06,4,bank,Jessica,Owens,980 Rachel Terrace,West Paul,MN,US,56220,Female,1959-05-13,820-76-1431,62.302977,80.2987455
9407,C_9407,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65180.17,4,bank,Clayton,Willis,0990 Nicholas Crescent Suite 978,Amandachester,NC,US,14375,Male,1983-02-22,635-56-0267,-63.575121,-43.0992295
9408,C_9408,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68370.06,4,bank,Darius,Mason,662 Kyle Wells Suite 759,Port Patrickton,WA,US,40581,Male,2009-06-25,589-89-0121,-42.196253,-50.3791735
9409,C_9409,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91866.16,4,bank,Jose,Dodson,438 Cook Summit Suite 689,Gonzalezhaven,NE,US,32311,Male,1911-06-17,577-87-7178,-166.267105,-37.153541
9410,C_9410,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99119.22,4,bank,Patricia,Phillips,134 Gerald Road,Johnsonfort,OK,US,93318,Female,1926-04-19,661-30-3159,-149.759857,-53.835776
9411,C_9411,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83574.94,4,bank,Francisco,Lyons,641 Laura Street Suite 735,Lake Jeffrey,CT,US,13928,Male,1926-09-21,377-87-0679,-112.814655,-51.6716595
9412,C_9412,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67969.51,4,bank,Rebecca,Williams,29042 Eileen Route,Dawnhaven,DC,US,08636,Female,2013-06-04,046-42-5362,-146.890538,-19.7973035
9413,C_9413,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50611.15,4,bank,Michael,Le,86588 Mcmahon Track,North Elizabeth,TN,US,12462,Male,2021-05-19,535-15-1044,-74.266732,41.5640695
9414,C_9414,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51398.77,4,bank,Paul,Smith,607 Natasha Route,East Kristiehaven,OH,US,82379,Male,2000-07-18,104-77-0199,-173.085981,-85.000715
9415,C_9415,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80248.85,4,bank,Janice,Dominguez,99984 Sharon Ridge,Alexisville,HI,US,82718,Female,1940-10-09,359-70-3915,-100.508930,-48.6013845
9416,C_9416,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63423.06,4,bank,Maria,Douglas,9686 Williams Lodge Suite 458,Josephshire,HI,US,08244,Female,1920-01-17,533-21-5028,66.672671,60.855028
9417,C_9417,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64134.95,4,bank,Spencer,Ortiz,911 Kenneth Canyon,Wilsonshire,MD,US,14663,Male,2006-05-13,648-75-2110,-155.782900,16.977066
9418,C_9418,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92170.63,4,bank,Brooke,Ford,22816 Garcia Tunnel,Michaelbury,MD,US,03147,Female,2021-07-19,265-77-4664,-112.131532,-47.006133
9419,C_9419,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82764.55,4,bank,Dustin,Rodriguez,448 Jill Garden,Port Jefffurt,DC,US,70648,Male,1971-01-29,341-18-3229,-156.956465,-32.977266
9420,C_9420,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72268.15,4,bank,Megan,Gonzalez,06589 Charlene Port,South Patriciamouth,NH,US,09068,Female,2014-03-28,318-87-7169,-146.140950,65.083474
9421,C_9421,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69955.80,4,bank,Amanda,Brown,4573 Andrea Park,Ramirezhaven,IA,US,88307,Female,1954-01-25,362-75-1814,-108.846472,-83.708825
9422,C_9422,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65028.39,4,bank,Sean,Gray,34368 Rogers Springs Suite 521,Johnfort,SC,US,82796,Male,1991-11-21,739-93-5325,-91.628022,-34.7703055
9423,C_9423,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93990.79,4,bank,Tonya,Yang,218 Howe Ports Apt. 008,South John,SC,US,35198,Female,1986-04-30,120-58-1164,140.010156,-20.1889705
9424,C_9424,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51106.54,4,bank,Mark,Perez,15203 Horton Freeway Apt. 804,Jessicafort,LA,US,14945,Male,1932-08-27,772-15-4311,167.751259,-32.232399
9425,C_9425,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90026.68,4,bank,Tim,Coleman,322 Kristy Rest Suite 338,North Jenniferborough,NY,US,84998,Male,2005-04-14,521-91-1261,-14.516717,36.1179615
9426,C_9426,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68332.77,4,bank,Cassandra,Nelson,976 Long Coves,Hernandezborough,IN,US,60481,Female,1979-08-18,776-95-7719,-178.726970,-53.846890
9427,C_9427,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59036.08,4,bank,David,Parker,486 Hunt Extension,Port Jessica,OR,US,11357,Male,2000-04-15,405-45-1701,-140.194370,-47.5309195
9428,C_9428,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66744.70,4,bank,Julie,Herman,90628 Charles Rest,South Billyborough,NE,US,39177,Female,2014-08-26,825-65-9752,-1.796772,-14.011549
9429,C_9429,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67771.20,4,bank,Courtney,Miller,000 Nicole Ville,East Kevinville,WI,US,67513,Female,1923-08-08,393-30-4151,-19.059065,16.092640
9430,C_9430,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77454.98,4,bank,Joanna,Greene,33547 Jason Groves Suite 121,Lake Aaronburgh,NV,US,78912,Female,2019-10-29,052-57-7403,-65.195387,38.394417
9431,C_9431,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71665.58,4,bank,Christian,Juarez,12142 Huynh Via Apt. 518,New Greg,MS,US,94405,Male,1911-04-13,834-28-4719,-57.114473,-47.051465
9432,C_9432,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87913.37,4,bank,William,Love,11181 Sullivan Corners Apt. 393,Cooleybury,WA,US,98525,Male,1933-08-24,298-92-7895,46.092298,-77.026063
9433,C_9433,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88854.54,4,bank,Amanda,Mason,88597 Yvette Key Suite 490,East Brucechester,PA,US,11570,Female,2010-08-25,303-22-1748,-32.683965,21.7085825
9434,C_9434,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96326.14,4,bank,Robert,Curry,4952 Brandi Ville,Russellstad,IN,US,33073,Male,1992-07-14,357-44-3491,69.251039,0.6275415
9435,C_9435,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88708.00,4,bank,Johnathan,Scott,5128 Rogers Lane,Anthonyshire,DC,US,15040,Male,1950-08-24,072-58-1854,177.280726,-17.2268575
9436,C_9436,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64768.43,4,bank,Kimberly,Alvarez,5359 Sharon Forks,New Anthony,MA,US,31943,Female,1919-06-11,117-68-9310,152.038517,66.7453055
9437,C_9437,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59525.94,4,bank,Thomas,Chung,02034 Newton Course,Mcleanmouth,OR,US,36656,Male,2000-05-29,768-94-4845,-129.827712,8.8345925
9438,C_9438,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78131.62,4,bank,James,Hodges,72764 Janet Dale,West Robertbury,KY,US,73170,Male,1912-05-30,046-90-5556,-96.829141,34.339467
9439,C_9439,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58660.37,4,bank,Traci,Ramos,7700 Lucas Meadow Suite 272,New Kara,OK,US,26809,Female,1953-07-27,871-23-3535,-1.318929,-20.129506
9440,C_9440,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70911.84,4,bank,Christina,Hopkins,31442 Melissa Club,Deleonport,OR,US,52052,Female,1970-03-25,263-01-4202,-67.405319,-80.504730
9441,C_9441,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50849.52,4,bank,Jill,Price,2016 Joseph Lights Apt. 926,Jenniferville,OH,US,13301,Female,2008-10-28,427-96-4923,-119.771578,29.960269
9442,C_9442,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82324.27,4,bank,Gary,Hardy,30724 Bennett Court Suite 258,Bentonchester,MI,US,81276,Male,1947-03-21,829-27-7909,128.366215,54.721148
9443,C_9443,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73640.62,4,bank,William,Hayes,2123 Marshall Keys,Port Bruce,MS,US,00866,Male,1986-03-14,284-86-2266,48.205982,-21.2484205
9444,C_9444,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62184.73,4,bank,Kristina,Fry,55990 Williams Viaduct,New Ashleymouth,MA,US,29161,Female,1906-12-25,462-86-4038,17.618560,71.727852
9445,C_9445,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,61938.12,4,bank,Jonathan,Bush,46088 Glass Field,Johnsonfurt,ID,US,45693,Male,1977-10-02,430-21-3268,54.034527,-27.059391
9446,C_9446,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73598.39,4,bank,Heather,Jackson,8907 Bray Glens Apt. 461,Jessicaport,WY,US,19832,Female,1980-08-03,422-02-3772,-29.564099,-33.4593285
9447,C_9447,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80207.73,4,bank,Andrew,Drake,20638 Clements Light,Cindyport,ME,US,88945,Male,1990-11-07,363-89-4063,123.005342,6.4756635
9448,C_9448,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56608.49,4,bank,Jay,Miller,7597 Robert Bypass Suite 305,North Lisa,VA,US,43470,Male,1906-09-23,098-10-4936,-131.443395,45.1987485
9449,C_9449,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70331.17,4,bank,Martin,Russell,5767 Monica Parkway,Gomezmouth,NH,US,19981,Male,2009-08-25,345-06-3481,151.627820,-71.292597
9450,C_9450,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96201.90,4,bank,Kathleen,Owen,51459 Hayley Rue,New Joshuafort,FL,US,10102,Female,1908-03-24,627-20-1307,103.410941,72.3058185
9451,C_9451,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76087.55,4,bank,Ebony,Nichols,48718 Brian Vista Suite 630,Cummingsfurt,CO,US,10211,Female,1986-01-25,161-86-8762,-98.643440,-30.5734525
9452,C_9452,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76864.22,4,bank,Kirsten,Leonard,869 Sanchez Land,West Carlyborough,UT,US,82509,Female,1931-09-19,483-16-2465,-57.747584,-2.0252785
9453,C_9453,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62712.66,4,bank,Denise,Woods,5070 Brown Mission Suite 663,West Ryanburgh,NH,US,61519,Female,1918-10-13,277-22-3259,-76.175929,-9.3501585
9454,C_9454,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75292.38,4,bank,Selena,Carter,67256 Larson Wells,West Lisaburgh,ND,US,02881,Female,1940-02-27,706-05-8541,-161.980726,57.752613
9455,C_9455,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58059.34,4,bank,Lisa,Bird,575 Warren Gateway,New Leonard,SD,US,84485,Female,1947-10-31,537-95-6375,116.560927,-10.315619
9456,C_9456,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66418.55,4,bank,Cameron,Allison,25827 Joshua Brooks Apt. 169,New Anthonychester,CA,US,02581,Male,1994-04-09,731-20-8199,-175.015768,79.294748
9457,C_9457,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86307.00,4,bank,Brenda,Nelson,6711 Julie Wells,North Brianside,KY,US,98248,Female,1962-09-17,312-98-3360,163.609896,24.419559
9458,C_9458,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72012.12,4,bank,Stephanie,Gallegos,2239 Marie Vista Apt. 428,Rossstad,IA,US,87606,Female,1981-08-25,564-49-5256,-12.623421,-82.518481
9459,C_9459,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82352.43,4,bank,Michelle,Thomas,684 Savage Harbor,Jessicaside,DE,US,44491,Female,1961-03-02,471-80-6190,-52.231753,-52.3113805
9460,C_9460,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94549.63,4,bank,Laura,Jones,68521 Robert Loaf,East Nicole,DE,US,10337,Female,1987-08-16,858-18-6368,178.683784,5.895079
9461,C_9461,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99540.97,4,bank,Joel,Swanson,975 Scott Flats,New Joshuabury,WV,US,44140,Male,1911-11-28,549-44-8277,160.347474,38.8919725
9462,C_9462,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,68439.12,4,bank,Ryan,Carter,0717 Hayden Street Apt. 032,East Beckystad,NY,US,25836,Male,1932-03-23,605-48-6419,-78.853005,12.9432005
9463,C_9463,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91439.38,4,bank,Krystal,Drake,059 Suzanne Well,Williamsburgh,GA,US,55299,Female,1932-04-29,760-24-0023,95.995377,48.475089
9464,C_9464,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65864.95,4,bank,Russell,Bennett,447 Scott Port,East Danielstad,IN,US,85381,Male,2001-05-21,817-15-7323,61.929515,35.6259635
9465,C_9465,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86405.17,4,bank,Mark,Walter,62734 Ricky Ford Apt. 623,West Alison,CT,US,61894,Male,1973-05-14,152-45-2477,159.202157,-76.715086
9466,C_9466,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99893.41,4,bank,Jeanette,Yoder,286 Davis Drive Apt. 553,Tylerberg,WV,US,59563,Female,1968-12-05,237-74-2894,-78.247501,54.1227195
9467,C_9467,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58396.13,4,bank,Jennifer,Charles,96600 Daniel Court Suite 903,Lake Ariel,VT,US,57067,Female,1973-06-17,576-99-0043,-106.322978,32.859265
9468,C_9468,I,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85090.22,4,bank,Monica,Lane,3691 Sabrina Coves Apt. 827,South Michael,VA,US,41593,Female,1974-06-03,044-75-9485,-1.744048,88.2080385
9469,C_9469,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70953.79,4,bank,Christopher,Hansen,153 Nichole Cliff Suite 928,Donovanville,AL,US,16986,Male,1953-06-19,125-50-7282,7.467647,14.752173
9470,C_9470,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71351.33,4,bank,Tara,Chan,2444 Mayo Course Apt. 680,Copelandmouth,MT,US,40220,Female,1991-11-06,361-87-5864,-77.381044,-46.069137
9471,C_9471,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71288.89,4,bank,Robert,Martin,87275 Andrea Trail Apt. 894,South Alexandra,PA,US,67025,Male,1939-07-10,878-60-5197,-121.044853,28.494211
9472,C_9472,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59245.52,4,bank,Lisa,Kent,2700 Eric Squares,Wilsonside,SC,US,67318,Female,1909-10-04,125-70-0178,149.085836,87.8271165
9473,C_9473,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53826.27,4,bank,Cody,Bell,9837 Daniel Tunnel,Andersonfort,WY,US,18091,Male,1909-06-07,883-10-0713,165.217626,35.3752355
9474,C_9474,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66246.48,4,bank,Wesley,Mcguire,7156 Villanueva Plaza Apt. 901,New Johnview,MD,US,77946,Male,1965-11-02,312-68-2290,-51.011366,63.0230815
9475,C_9475,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70974.29,4,bank,Angela,Cox,76429 Jordan Stream,Lake Johnville,OH,US,80024,Female,1994-05-21,494-35-2080,-19.059050,-44.6196525
9476,C_9476,I,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57336.61,4,bank,Lauren,Carlson,204 Wade Square Suite 152,Mcdanieltown,OK,US,36711,Female,1979-09-02,187-55-8013,20.456233,-73.836459
